CIFAR-10, SSB_VAE, 0.100000, 10.000000, 10000.000000, 0.015625, 0.396989, 0.006905, 0.389506,  0.386165, 0.442438, 0.399874, 0.392286, 1, 20
CIFAR-10, SSB_VAE, 0.100000, 10.000000, 10000.000000, 0.015625, 0.475658, 0.008325, 0.468276,  0.465187, 0.485986, 0.473185, 0.468603, 1, 20
CIFAR-10, SSB_VAE, 0.200000, 10.000000, 10000.000000, 0.015625, 0.577811, 0.010078, 0.570062,  0.558331, 0.591459, 0.574638, 0.570515, 1, 20
CIFAR-10, SSB_VAE, 0.200000, 10.000000, 10000.000000, 0.015625, 0.435358, 0.007589, 0.425454,  0.424847, 0.456312, 0.431164, 0.426882, 1, 20
CIFAR-10, SSB_VAE, 0.300000, 10.000000, 10000.000000, 0.015625, 0.706505, 0.012319, 0.710886,  0.712900, 0.720901, 0.709736, 0.713441, 1, 20
CIFAR-10, SSB_VAE, 0.300000, 10.000000, 10000.000000, 0.015625, 0.573847, 0.010011, 0.574838,  0.574405, 0.590824, 0.579923, 0.576361, 1, 20
CIFAR-10, SSB_VAE, 0.400000, 10.000000, 10000.000000, 0.015625, 0.735632, 0.012828, 0.716092,  0.711586, 0.734685, 0.723424, 0.717079, 1, 20
CIFAR-10, SSB_VAE, 0.400000, 10.000000, 10000.000000, 0.015625, 0.582658, 0.010161, 0.592558,  0.594282, 0.595303, 0.591035, 0.593570, 1, 20
CIFAR-10, SSB_VAE, 0.500000, 10.000000, 10000.000000, 0.015625, 0.731800, 0.012758, 0.735388,  0.736783, 0.743975, 0.736639, 0.736050, 1, 20
CIFAR-10, SSB_VAE, 0.500000, 10.000000, 10000.000000, 0.015625, 0.634737, 0.011057, 0.632578,  0.632258, 0.648647, 0.638094, 0.634429, 1, 20
CIFAR-10, SSB_VAE, 0.600000, 10.000000, 10000.000000, 0.015625, 0.734658, 0.012803, 0.738999,  0.742141, 0.734435, 0.742097, 0.741899, 1, 20
CIFAR-10, SSB_VAE, 0.600000, 10.000000, 10000.000000, 0.015625, 0.791721, 0.013785, 0.768754,  0.766636, 0.805463, 0.776804, 0.772146, 1, 20
CIFAR-10, SSB_VAE, 0.700000, 10.000000, 10000.000000, 0.015625, 0.738947, 0.012880, 0.754578,  0.755727, 0.755020, 0.752464, 0.755429, 1, 20
CIFAR-10, SSB_VAE, 0.700000, 10.000000, 10000.000000, 0.015625, 0.802347, 0.013963, 0.794324,  0.791828, 0.808412, 0.797944, 0.793795, 1, 20
CIFAR-10, SSB_VAE, 0.800000, 10.000000, 10000.000000, 0.015625, 0.772379, 0.013459, 0.773228,  0.772311, 0.782163, 0.774515, 0.774161, 1, 20
CIFAR-10, SSB_VAE, 0.800000, 10.000000, 10000.000000, 0.015625, 0.782932, 0.013628, 0.789053,  0.793210, 0.774235, 0.790007, 0.792624, 1, 20
CIFAR-10, SSB_VAE, 0.900000, 10.000000, 10000.000000, 0.015625, 0.761674, 0.013271, 0.760095,  0.763729, 0.774016, 0.764077, 0.763859, 1, 20
CIFAR-10, SSB_VAE, 0.900000, 10.000000, 10000.000000, 0.015625, 0.805442, 0.014020, 0.808543,  0.806769, 0.806516, 0.808202, 0.807522, 1, 20
CIFAR-10, SSB_VAE, 1.000000, 10.000000, 10000.000000, 0.015625, 0.774589, 0.013494, 0.766256,  0.767807, 0.778951, 0.772393, 0.768557, 1, 20
CIFAR-10, SSB_VAE, 1.000000, 10.000000, 10000.000000, 0.015625, 0.806421, 0.014038, 0.809836,  0.811300, 0.816590, 0.812351, 0.811582, 1, 20
