CIFAR-10, SSB_VAE, 0.100000, 10000.000000, 10000000.000000, 0.015625, 0.413532, 0.007192, 0.417871,  0.406730, 0.429745, 0.421688, 0.418236, 1, 20
CIFAR-10, SSB_VAE, 0.100000, 10000.000000, 10000000.000000, 0.015625, 0.403884, 0.007026, 0.405712,  0.404794, 0.425729, 0.408783, 0.407119, 1, 20
CIFAR-10, SSB_VAE, 0.200000, 10000.000000, 10000000.000000, 0.015625, 0.413684, 0.007191, 0.418818,  0.412375, 0.443720, 0.422228, 0.418131, 1, 20
CIFAR-10, SSB_VAE, 0.200000, 10000.000000, 10000000.000000, 0.015625, 0.568084, 0.009913, 0.569553,  0.558489, 0.588365, 0.572014, 0.569667, 1, 20
CIFAR-10, SSB_VAE, 0.300000, 10000.000000, 10000000.000000, 0.015625, 0.446168, 0.007749, 0.444924,  0.445494, 0.463829, 0.448953, 0.446389, 1, 20
CIFAR-10, SSB_VAE, 0.300000, 10000.000000, 10000000.000000, 0.015625, 0.634784, 0.011070, 0.631936,  0.592966, 0.651838, 0.636417, 0.631466, 1, 20
CIFAR-10, SSB_VAE, 0.400000, 10000.000000, 10000000.000000, 0.015625, 0.579637, 0.010063, 0.590120,  0.582386, 0.597265, 0.591585, 0.589504, 1, 20
CIFAR-10, SSB_VAE, 0.400000, 10000.000000, 10000000.000000, 0.015625, 0.727400, 0.012678, 0.730618,  0.724912, 0.743004, 0.733962, 0.733328, 1, 20
CIFAR-10, SSB_VAE, 0.500000, 10000.000000, 10000000.000000, 0.015625, 0.743258, 0.012947, 0.749325,  0.745086, 0.752113, 0.750893, 0.751006, 1, 20
CIFAR-10, SSB_VAE, 0.500000, 10000.000000, 10000000.000000, 0.015625, 0.737737, 0.012859, 0.734167,  0.727707, 0.756087, 0.737604, 0.734843, 1, 20
CIFAR-10, SSB_VAE, 0.600000, 10000.000000, 10000000.000000, 0.015625, 0.769689, 0.013407, 0.776091,  0.770148, 0.784277, 0.780133, 0.776568, 1, 20
CIFAR-10, SSB_VAE, 0.600000, 10000.000000, 10000000.000000, 0.015625, 0.769395, 0.013399, 0.769695,  0.757302, 0.777543, 0.774245, 0.770356, 1, 20
CIFAR-10, SSB_VAE, 0.700000, 10000.000000, 10000000.000000, 0.015625, 0.733053, 0.012773, 0.750132,  0.752802, 0.756543, 0.751626, 0.752031, 1, 20
CIFAR-10, SSB_VAE, 0.700000, 10000.000000, 10000000.000000, 0.015625, 0.782974, 0.013626, 0.783888,  0.775740, 0.789149, 0.785285, 0.784973, 1, 20
CIFAR-10, SSB_VAE, 0.800000, 10000.000000, 10000000.000000, 0.015625, 0.803095, 0.013973, 0.802737,  0.803482, 0.811028, 0.804737, 0.804056, 1, 20
CIFAR-10, SSB_VAE, 0.800000, 10000.000000, 10000000.000000, 0.015625, 0.790084, 0.013748, 0.786274,  0.786443, 0.794063, 0.792625, 0.787955, 1, 20
CIFAR-10, SSB_VAE, 0.900000, 10000.000000, 10000000.000000, 0.015625, 0.804579, 0.014003, 0.810324,  0.809496, 0.820639, 0.813190, 0.810722, 1, 20
CIFAR-10, SSB_VAE, 0.900000, 10000.000000, 10000000.000000, 0.015625, 0.799863, 0.013922, 0.806951,  0.801009, 0.798516, 0.808583, 0.805216, 1, 20
CIFAR-10, SSB_VAE, 1.000000, 10000.000000, 10000000.000000, 0.015625, 0.798479, 0.013899, 0.804752,  0.807952, 0.803831, 0.807670, 0.807075, 1, 20
CIFAR-10, SSB_VAE, 1.000000, 10000.000000, 10000000.000000, 0.015625, 0.820526, 0.014277, 0.817146,  0.815669, 0.833684, 0.821249, 0.817689, 1, 20
