TMC, SSB_VAE, 0.100000, 10.000000, 1.000000, 0.000244, 0.601707, 0.007841, 0.604239,  0.516694, 0.618566, 0.606916, 0.584177, 1, 20
TMC, SSB_VAE, 0.100000, 10.000000, 1.000000, 0.000244, 0.594471, 0.007887, 0.596417,  0.510951, 0.612888, 0.600455, 0.575142, 1, 20
TMC, SSB_VAE, 0.200000, 10.000000, 1.000000, 0.000244, 0.605397, 0.007709, 0.602905,  0.522181, 0.623866, 0.607297, 0.586273, 1, 20
TMC, SSB_VAE, 0.200000, 10.000000, 1.000000, 0.000244, 0.601964, 0.007870, 0.600640,  0.510724, 0.612050, 0.604119, 0.579780, 1, 20
TMC, SSB_VAE, 0.300000, 10.000000, 1.000000, 0.000244, 0.600649, 0.007588, 0.600221,  0.515705, 0.622474, 0.606106, 0.578634, 1, 20
TMC, SSB_VAE, 0.300000, 10.000000, 1.000000, 0.000244, 0.604380, 0.007888, 0.602405,  0.515261, 0.623920, 0.607252, 0.582329, 1, 20
TMC, SSB_VAE, 0.400000, 10.000000, 1.000000, 0.000244, 0.602287, 0.007785, 0.601918,  0.511278, 0.615766, 0.606877, 0.578791, 1, 20
TMC, SSB_VAE, 0.400000, 10.000000, 1.000000, 0.000244, 0.602055, 0.007862, 0.602118,  0.517333, 0.622954, 0.605017, 0.582119, 1, 20
TMC, SSB_VAE, 0.500000, 10.000000, 1.000000, 0.000244, 0.606161, 0.007456, 0.607293,  0.518118, 0.630071, 0.610336, 0.587245, 1, 20
TMC, SSB_VAE, 0.500000, 10.000000, 1.000000, 0.000244, 0.595589, 0.007846, 0.603024,  0.514727, 0.608043, 0.605603, 0.578006, 1, 20
TMC, SSB_VAE, 0.600000, 10.000000, 1.000000, 0.000244, 0.602330, 0.007573, 0.598511,  0.516002, 0.623233, 0.605217, 0.582015, 1, 20
TMC, SSB_VAE, 0.600000, 10.000000, 1.000000, 0.000244, 0.602307, 0.007687, 0.601216,  0.510123, 0.620691, 0.606256, 0.578594, 1, 20
TMC, SSB_VAE, 0.700000, 10.000000, 1.000000, 0.000244, 0.607687, 0.007629, 0.598516,  0.512286, 0.625396, 0.606574, 0.578282, 1, 20
TMC, SSB_VAE, 0.700000, 10.000000, 1.000000, 0.000244, 0.600040, 0.007882, 0.603865,  0.512114, 0.619269, 0.606317, 0.580218, 1, 20
TMC, SSB_VAE, 0.800000, 10.000000, 1.000000, 0.000244, 0.608273, 0.007708, 0.603767,  0.516161, 0.624229, 0.609617, 0.584437, 1, 20
TMC, SSB_VAE, 0.800000, 10.000000, 1.000000, 0.000244, 0.599914, 0.007482, 0.601289,  0.506113, 0.615947, 0.604136, 0.577268, 1, 20
TMC, SSB_VAE, 0.900000, 10.000000, 1.000000, 0.000244, 0.605034, 0.007701, 0.602936,  0.506597, 0.621819, 0.608731, 0.580105, 1, 20
TMC, SSB_VAE, 0.900000, 10.000000, 1.000000, 0.000244, 0.603499, 0.008021, 0.601801,  0.515977, 0.617835, 0.605292, 0.581197, 1, 20
TMC, SSB_VAE, 1.000000, 10.000000, 1.000000, 0.000244, 0.603156, 0.008161, 0.599542,  0.513197, 0.618419, 0.605682, 0.579554, 1, 20
TMC, SSB_VAE, 1.000000, 10.000000, 1.000000, 0.000244, 0.598456, 0.007726, 0.594678,  0.506036, 0.619668, 0.599456, 0.572104, 1, 20
