TMC, SSB_VAE, 0.100000, 10.000000, 10000000.000000, 0.003906, 0.665983, 0.010047, 0.627316,  0.551711, 0.687108, 0.650695, 0.609049, 1, 20
TMC, SSB_VAE, 0.100000, 10.000000, 10000000.000000, 0.003906, 0.647273, 0.009171, 0.605257,  0.534899, 0.670843, 0.630323, 0.587703, 1, 20
TMC, SSB_VAE, 0.200000, 10.000000, 10000000.000000, 0.003906, 0.690440, 0.010302, 0.653317,  0.578939, 0.712080, 0.675986, 0.635873, 1, 20
TMC, SSB_VAE, 0.200000, 10.000000, 10000000.000000, 0.003906, 0.680580, 0.010038, 0.645228,  0.576111, 0.700751, 0.666664, 0.628214, 1, 20
TMC, SSB_VAE, 0.300000, 10.000000, 10000000.000000, 0.003906, 0.693125, 0.010788, 0.653487,  0.576605, 0.716136, 0.677472, 0.636313, 1, 20
TMC, SSB_VAE, 0.300000, 10.000000, 10000000.000000, 0.003906, 0.697110, 0.011078, 0.660926,  0.588766, 0.717297, 0.684349, 0.645468, 1, 20
TMC, SSB_VAE, 0.400000, 10.000000, 10000000.000000, 0.003906, 0.713122, 0.011616, 0.675244,  0.592380, 0.732309, 0.698659, 0.657134, 1, 20
TMC, SSB_VAE, 0.400000, 10.000000, 10000000.000000, 0.003906, 0.699508, 0.010820, 0.659926,  0.579141, 0.719773, 0.683839, 0.640907, 1, 20
TMC, SSB_VAE, 0.500000, 10.000000, 10000000.000000, 0.003906, 0.715889, 0.011762, 0.675502,  0.597215, 0.737016, 0.699938, 0.658911, 1, 20
TMC, SSB_VAE, 0.500000, 10.000000, 10000000.000000, 0.003906, 0.714894, 0.011457, 0.681900,  0.605920, 0.734323, 0.703531, 0.667018, 1, 20
TMC, SSB_VAE, 0.600000, 10.000000, 10000000.000000, 0.003906, 0.734800, 0.012206, 0.695587,  0.616216, 0.752868, 0.720338, 0.680658, 1, 20
TMC, SSB_VAE, 0.600000, 10.000000, 10000000.000000, 0.003906, 0.724305, 0.012261, 0.681709,  0.598034, 0.745602, 0.709060, 0.665650, 1, 20
TMC, SSB_VAE, 0.700000, 10.000000, 10000000.000000, 0.003906, 0.726341, 0.012054, 0.685606,  0.608653, 0.747081, 0.710710, 0.669884, 1, 20
TMC, SSB_VAE, 0.700000, 10.000000, 10000000.000000, 0.003906, 0.714954, 0.011876, 0.671852,  0.593487, 0.735168, 0.698521, 0.656048, 1, 20
TMC, SSB_VAE, 0.800000, 10.000000, 10000000.000000, 0.003906, 0.743568, 0.012961, 0.700599,  0.616900, 0.764315, 0.726485, 0.684282, 1, 20
TMC, SSB_VAE, 0.800000, 10.000000, 10000000.000000, 0.003906, 0.724262, 0.012114, 0.675302,  0.590171, 0.745747, 0.704951, 0.658538, 1, 20
TMC, SSB_VAE, 0.900000, 10.000000, 10000000.000000, 0.003906, 0.745160, 0.012929, 0.702515,  0.615799, 0.764406, 0.728580, 0.685937, 1, 20
TMC, SSB_VAE, 0.900000, 10.000000, 10000000.000000, 0.003906, 0.729711, 0.011427, 0.687485,  0.610720, 0.750437, 0.713553, 0.672150, 1, 20
TMC, SSB_VAE, 1.000000, 10.000000, 10000000.000000, 0.003906, 0.748039, 0.012718, 0.704875,  0.622313, 0.766716, 0.731235, 0.688746, 1, 20
TMC, SSB_VAE, 1.000000, 10.000000, 10000000.000000, 0.003906, 0.729788, 0.011935, 0.680865,  0.596958, 0.751791, 0.709988, 0.663547, 1, 20
