20News, SSB_VAE, 0.100000, 10.000000, 10000000.000000, 0.003906, 0.453754, 0.060380, 0.293511,  0.114053, 0.495478, 0.409068, 0.342512, 1, 20
20News, SSB_VAE, 0.100000, 10.000000, 10000000.000000, 0.003906, 0.442009, 0.059043, 0.294357,  0.111973, 0.479631, 0.404467, 0.345683, 1, 20
20News, SSB_VAE, 0.200000, 10.000000, 10000000.000000, 0.003906, 0.524888, 0.070401, 0.344114,  0.120476, 0.564517, 0.475029, 0.410989, 1, 20
20News, SSB_VAE, 0.200000, 10.000000, 10000000.000000, 0.003906, 0.427282, 0.057124, 0.264422,  0.109862, 0.473217, 0.377800, 0.310367, 1, 20
20News, SSB_VAE, 0.300000, 10.000000, 10000000.000000, 0.003906, 0.583490, 0.078222, 0.385031,  0.123871, 0.618439, 0.533630, 0.471149, 1, 20
20News, SSB_VAE, 0.300000, 10.000000, 10000000.000000, 0.003906, 0.589482, 0.079179, 0.385954,  0.125674, 0.619975, 0.537027, 0.471618, 1, 20
20News, SSB_VAE, 0.400000, 10.000000, 10000000.000000, 0.003906, 0.615551, 0.082774, 0.390341,  0.127039, 0.648450, 0.556367, 0.481172, 1, 20
20News, SSB_VAE, 0.400000, 10.000000, 10000000.000000, 0.003906, 0.522514, 0.070074, 0.323713,  0.117182, 0.559673, 0.466460, 0.392619, 1, 20
20News, SSB_VAE, 0.500000, 10.000000, 10000000.000000, 0.003906, 0.641655, 0.086432, 0.419604,  0.129304, 0.673668, 0.584816, 0.520178, 1, 20
20News, SSB_VAE, 0.500000, 10.000000, 10000000.000000, 0.003906, 0.569796, 0.076345, 0.362173,  0.123275, 0.604387, 0.513227, 0.441121, 1, 20
20News, SSB_VAE, 0.600000, 10.000000, 10000000.000000, 0.003906, 0.688460, 0.092680, 0.487790,  0.135250, 0.712540, 0.651956, 0.610463, 1, 20
20News, SSB_VAE, 0.600000, 10.000000, 10000000.000000, 0.003906, 0.679373, 0.091020, 0.475805,  0.133792, 0.704543, 0.643461, 0.598294, 1, 20
20News, SSB_VAE, 0.700000, 10.000000, 10000000.000000, 0.003906, 0.705444, 0.095163, 0.485439,  0.135288, 0.730174, 0.657822, 0.609903, 1, 20
20News, SSB_VAE, 0.700000, 10.000000, 10000000.000000, 0.003906, 0.683010, 0.091802, 0.471525,  0.134574, 0.710590, 0.639236, 0.590645, 1, 20
20News, SSB_VAE, 0.800000, 10.000000, 10000000.000000, 0.003906, 0.711927, 0.096633, 0.495344,  0.135371, 0.737511, 0.669838, 0.628547, 1, 20
20News, SSB_VAE, 0.800000, 10.000000, 10000000.000000, 0.003906, 0.724558, 0.097779, 0.499825,  0.137538, 0.748346, 0.677297, 0.631024, 1, 20
20News, SSB_VAE, 0.900000, 10.000000, 10000000.000000, 0.003906, 0.767906, 0.103763, 0.553138,  0.138351, 0.784876, 0.739052, 0.711801, 1, 20
20News, SSB_VAE, 0.900000, 10.000000, 10000000.000000, 0.003906, 0.741848, 0.100378, 0.526130,  0.138103, 0.763424, 0.707492, 0.675687, 1, 20
20News, SSB_VAE, 1.000000, 10.000000, 10000000.000000, 0.003906, 0.773814, 0.104616, 0.562134,  0.139651, 0.790318, 0.749015, 0.728395, 1, 20
20News, SSB_VAE, 1.000000, 10.000000, 10000000.000000, 0.003906, 0.720428, 0.097404, 0.481460,  0.135663, 0.744838, 0.668046, 0.614999, 1, 20
