20News, SSB_VAE, 0.100000, 10.000000, 10000000.000000, 0.015625, 0.476674, 0.063824, 0.306954,  0.114701, 0.519612, 0.429682, 0.363305, 1, 20
20News, SSB_VAE, 0.100000, 10.000000, 10000000.000000, 0.015625, 0.446895, 0.059703, 0.307025,  0.119231, 0.484848, 0.409245, 0.348936, 1, 20
20News, SSB_VAE, 0.200000, 10.000000, 10000000.000000, 0.015625, 0.578476, 0.077765, 0.388471,  0.124401, 0.608237, 0.531585, 0.469954, 1, 20
20News, SSB_VAE, 0.200000, 10.000000, 10000000.000000, 0.015625, 0.568855, 0.076179, 0.381299,  0.123647, 0.603040, 0.520200, 0.460963, 1, 20
20News, SSB_VAE, 0.300000, 10.000000, 10000000.000000, 0.015625, 0.585014, 0.078461, 0.385341,  0.124917, 0.621515, 0.536361, 0.471479, 1, 20
20News, SSB_VAE, 0.300000, 10.000000, 10000000.000000, 0.015625, 0.579381, 0.077510, 0.383465,  0.124939, 0.616806, 0.527889, 0.465056, 1, 20
20News, SSB_VAE, 0.400000, 10.000000, 10000000.000000, 0.015625, 0.560900, 0.075369, 0.351588,  0.124080, 0.596743, 0.496106, 0.420509, 1, 20
20News, SSB_VAE, 0.400000, 10.000000, 10000000.000000, 0.015625, 0.555450, 0.074578, 0.357299,  0.123201, 0.599565, 0.497015, 0.426446, 1, 20
20News, SSB_VAE, 0.500000, 10.000000, 10000000.000000, 0.015625, 0.606401, 0.081602, 0.401613,  0.127981, 0.637607, 0.552909, 0.490572, 1, 20
20News, SSB_VAE, 0.500000, 10.000000, 10000000.000000, 0.015625, 0.629981, 0.084322, 0.417676,  0.129146, 0.665031, 0.573047, 0.509926, 1, 20
20News, SSB_VAE, 0.600000, 10.000000, 10000000.000000, 0.015625, 0.593293, 0.079759, 0.400869,  0.128985, 0.631857, 0.546954, 0.487950, 1, 20
20News, SSB_VAE, 0.600000, 10.000000, 10000000.000000, 0.015625, 0.673130, 0.090606, 0.448185,  0.132349, 0.702493, 0.620350, 0.559939, 1, 20
20News, SSB_VAE, 0.700000, 10.000000, 10000000.000000, 0.015625, 0.607816, 0.081857, 0.394742,  0.129359, 0.644942, 0.547313, 0.479496, 1, 20
20News, SSB_VAE, 0.700000, 10.000000, 10000000.000000, 0.015625, 0.670049, 0.090218, 0.468091,  0.133497, 0.700262, 0.627240, 0.579809, 1, 20
20News, SSB_VAE, 0.800000, 10.000000, 10000000.000000, 0.015625, 0.591568, 0.079611, 0.371612,  0.126656, 0.634798, 0.525655, 0.449864, 1, 20
20News, SSB_VAE, 0.800000, 10.000000, 10000000.000000, 0.015625, 0.688528, 0.093016, 0.474402,  0.133745, 0.721049, 0.641955, 0.596229, 1, 20
20News, SSB_VAE, 0.900000, 10.000000, 10000000.000000, 0.015625, 0.645447, 0.086884, 0.429312,  0.130354, 0.679041, 0.591906, 0.531741, 1, 20
20News, SSB_VAE, 0.900000, 10.000000, 10000000.000000, 0.015625, 0.643081, 0.087026, 0.417309,  0.128755, 0.679158, 0.586185, 0.522041, 1, 20
20News, SSB_VAE, 1.000000, 10.000000, 10000000.000000, 0.015625, 0.725153, 0.097991, 0.491715,  0.136498, 0.747552, 0.677377, 0.627114, 1, 20
20News, SSB_VAE, 1.000000, 10.000000, 10000000.000000, 0.015625, 0.715864, 0.097094, 0.488853,  0.135728, 0.743952, 0.667184, 0.620571, 1, 20
