20News, SSB_VAE, 0.100000, 10000.000000, 10000.000000, 0.003906, 0.206783, 0.027557, 0.179530,  0.081089, 0.243713, 0.206728, 0.177308, 1, 20
20News, SSB_VAE, 0.100000, 10000.000000, 10000.000000, 0.003906, 0.178678, 0.023873, 0.151064,  0.076650, 0.217646, 0.176665, 0.150310, 1, 20
20News, SSB_VAE, 0.200000, 10000.000000, 10000.000000, 0.003906, 0.205624, 0.027421, 0.175897,  0.080449, 0.242144, 0.201897, 0.173410, 1, 20
20News, SSB_VAE, 0.200000, 10000.000000, 10000.000000, 0.003906, 0.207759, 0.027903, 0.174029,  0.080675, 0.245246, 0.205011, 0.176013, 1, 20
20News, SSB_VAE, 0.300000, 10000.000000, 10000.000000, 0.003906, 0.218713, 0.029257, 0.185723,  0.084572, 0.254558, 0.214033, 0.184036, 1, 20
20News, SSB_VAE, 0.300000, 10000.000000, 10000.000000, 0.003906, 0.184485, 0.024821, 0.149006,  0.075498, 0.225519, 0.179980, 0.150972, 1, 20
20News, SSB_VAE, 0.400000, 10000.000000, 10000.000000, 0.003906, 0.213858, 0.028529, 0.186955,  0.083881, 0.249766, 0.213737, 0.183805, 1, 20
20News, SSB_VAE, 0.400000, 10000.000000, 10000.000000, 0.003906, 0.177890, 0.024016, 0.155603,  0.077629, 0.220621, 0.179970, 0.152908, 1, 20
20News, SSB_VAE, 0.500000, 10000.000000, 10000.000000, 0.003906, 0.202732, 0.027034, 0.170860,  0.079885, 0.244899, 0.197388, 0.168157, 1, 20
20News, SSB_VAE, 0.500000, 10000.000000, 10000.000000, 0.003906, 0.185292, 0.024783, 0.150488,  0.075538, 0.225502, 0.180420, 0.152389, 1, 20
20News, SSB_VAE, 0.600000, 10000.000000, 10000.000000, 0.003906, 0.204348, 0.027157, 0.170968,  0.079928, 0.246663, 0.200740, 0.170771, 1, 20
20News, SSB_VAE, 0.600000, 10000.000000, 10000.000000, 0.003906, 0.191748, 0.025756, 0.160668,  0.078163, 0.228477, 0.189790, 0.161049, 1, 20
20News, SSB_VAE, 0.700000, 10000.000000, 10000.000000, 0.003906, 0.206344, 0.027624, 0.178636,  0.081155, 0.246750, 0.205363, 0.175838, 1, 20
20News, SSB_VAE, 0.700000, 10000.000000, 10000.000000, 0.003906, 0.207576, 0.027801, 0.175834,  0.082584, 0.245670, 0.205666, 0.177975, 1, 20
20News, SSB_VAE, 0.800000, 10000.000000, 10000.000000, 0.003906, 0.205676, 0.027385, 0.179436,  0.082063, 0.245735, 0.204759, 0.175190, 1, 20
20News, SSB_VAE, 0.800000, 10000.000000, 10000.000000, 0.003906, 0.179100, 0.024046, 0.147385,  0.075071, 0.218119, 0.175646, 0.147872, 1, 20
20News, SSB_VAE, 0.900000, 10000.000000, 10000.000000, 0.003906, 0.221628, 0.029603, 0.190471,  0.085630, 0.258584, 0.219598, 0.188304, 1, 20
20News, SSB_VAE, 0.900000, 10000.000000, 10000.000000, 0.003906, 0.198615, 0.026586, 0.173985,  0.082871, 0.236595, 0.201165, 0.174058, 1, 20
20News, SSB_VAE, 1.000000, 10000.000000, 10000.000000, 0.003906, 0.213094, 0.028417, 0.180991,  0.082637, 0.249895, 0.209767, 0.179553, 1, 20
20News, SSB_VAE, 1.000000, 10000.000000, 10000.000000, 0.003906, 0.202947, 0.027242, 0.169436,  0.079962, 0.239341, 0.199733, 0.170451, 1, 20
