Snippets, SSB_VAE, 0.100000, 10000.000000, 10000.000000, 0.003906, 0.150868, 0.011538, 0.148812,  0.137033, 0.191199, 0.156615, 0.147096, 1, 20
Snippets, SSB_VAE, 0.100000, 10000.000000, 10000.000000, 0.003906, 0.156180, 0.011757, 0.154912,  0.138471, 0.196102, 0.161683, 0.153527, 1, 20
Snippets, SSB_VAE, 0.200000, 10000.000000, 10000.000000, 0.003906, 0.150917, 0.011282, 0.149731,  0.136564, 0.192962, 0.157014, 0.147222, 1, 20
Snippets, SSB_VAE, 0.200000, 10000.000000, 10000.000000, 0.003906, 0.155092, 0.011558, 0.155455,  0.138989, 0.188750, 0.161390, 0.154030, 1, 20
Snippets, SSB_VAE, 0.300000, 10000.000000, 10000.000000, 0.003906, 0.149057, 0.011364, 0.147023,  0.135710, 0.190419, 0.154348, 0.145686, 1, 20
Snippets, SSB_VAE, 0.300000, 10000.000000, 10000.000000, 0.003906, 0.159754, 0.011938, 0.159036,  0.140481, 0.196273, 0.166412, 0.157963, 1, 20
Snippets, SSB_VAE, 0.400000, 10000.000000, 10000.000000, 0.003906, 0.148325, 0.011247, 0.147028,  0.136290, 0.185614, 0.154210, 0.146566, 1, 20
Snippets, SSB_VAE, 0.400000, 10000.000000, 10000.000000, 0.003906, 0.157149, 0.011930, 0.157071,  0.140005, 0.189798, 0.163031, 0.155053, 1, 20
Snippets, SSB_VAE, 0.500000, 10000.000000, 10000.000000, 0.003906, 0.152504, 0.011438, 0.150822,  0.137057, 0.190867, 0.158565, 0.147921, 1, 20
Snippets, SSB_VAE, 0.500000, 10000.000000, 10000.000000, 0.003906, 0.155982, 0.011817, 0.153955,  0.138793, 0.195234, 0.161045, 0.153106, 1, 20
Snippets, SSB_VAE, 0.600000, 10000.000000, 10000.000000, 0.003906, 0.152904, 0.011547, 0.149038,  0.136449, 0.192887, 0.156485, 0.147761, 1, 20
Snippets, SSB_VAE, 0.600000, 10000.000000, 10000.000000, 0.003906, 0.158561, 0.012401, 0.157518,  0.139330, 0.191830, 0.164589, 0.155448, 1, 20
Snippets, SSB_VAE, 0.700000, 10000.000000, 10000.000000, 0.003906, 0.149039, 0.010960, 0.148880,  0.136481, 0.184752, 0.156564, 0.146593, 1, 20
Snippets, SSB_VAE, 0.700000, 10000.000000, 10000.000000, 0.003906, 0.157684, 0.011759, 0.155095,  0.139050, 0.190537, 0.161919, 0.154303, 1, 20
Snippets, SSB_VAE, 0.800000, 10000.000000, 10000.000000, 0.003906, 0.153557, 0.011574, 0.148488,  0.136669, 0.196180, 0.157245, 0.146739, 1, 20
Snippets, SSB_VAE, 0.800000, 10000.000000, 10000.000000, 0.003906, 0.155101, 0.011572, 0.155764,  0.138809, 0.193186, 0.161416, 0.154278, 1, 20
Snippets, SSB_VAE, 0.900000, 10000.000000, 10000.000000, 0.003906, 0.156127, 0.011427, 0.149679,  0.137347, 0.198291, 0.158917, 0.148224, 1, 20
Snippets, SSB_VAE, 0.900000, 10000.000000, 10000.000000, 0.003906, 0.155075, 0.011851, 0.155138,  0.139111, 0.193905, 0.161529, 0.154147, 1, 20
Snippets, SSB_VAE, 1.000000, 10000.000000, 10000.000000, 0.003906, 0.154057, 0.011273, 0.150648,  0.136302, 0.186902, 0.157316, 0.147353, 1, 20
Snippets, SSB_VAE, 1.000000, 10000.000000, 10000.000000, 0.003906, 0.158500, 0.012129, 0.157332,  0.139224, 0.194337, 0.163589, 0.155613, 1, 20
